dataset,n,m,metodo,tiempo,costo,tp
grafo-euleriano,228,25878.0,TABU_CICLOS 160 25 300,1517.38,52418,TSP_AGM
grafo-euleriano,228,25878.0,TABU_ESTRUCTURA 160 25 300,424.419,52530,TSP_AGM
grafo-euleriano,231,26565.0,TABU_CICLOS 160 25 300,1547.01,117082,TSP_AGM
grafo-euleriano,231,26565.0,TABU_ESTRUCTURA 160 25 300,440.063,117332,TSP_AGM
grafo-euleriano,234,27261.0,TABU_CICLOS 160 25 300,1911.42,70291,TSP_AGM
grafo-euleriano,234,27261.0,TABU_ESTRUCTURA 160 25 300,448.027,70281,TSP_AGM
grafo-euleriano,237,27966.0,TABU_CICLOS 160 25 300,1810.44,68933,TSP_AGM
grafo-euleriano,237,27966.0,TABU_ESTRUCTURA 160 25 300,455.362,68998,TSP_AGM
grafo-euleriano,240,28680.0,TABU_CICLOS 160 25 300,1689.91,119411,TSP_AGM
grafo-euleriano,240,28680.0,TABU_ESTRUCTURA 160 25 300,465.639,119511,TSP_AGM
grafo-euleriano,243,29403.0,TABU_CICLOS 160 25 300,1819.09,95328,TSP_AGM
grafo-euleriano,243,29403.0,TABU_ESTRUCTURA 160 25 300,476.512,95452,TSP_AGM
grafo-euleriano,246,30135.0,TABU_CICLOS 160 25 300,1761.52,100228,TSP_AGM
grafo-euleriano,246,30135.0,TABU_ESTRUCTURA 160 25 300,485.228,100303,TSP_AGM
grafo-euleriano,249,30876.0,TABU_CICLOS 160 25 300,2054.97,101851,TSP_AGM
grafo-euleriano,249,30876.0,TABU_ESTRUCTURA 160 25 300,499.084,101976,TSP_AGM
grafo-euleriano,252,31626.0,TABU_CICLOS 160 25 300,2096.32,85019,TSP_AGM
grafo-euleriano,252,31626.0,TABU_ESTRUCTURA 160 25 300,510.08,85182,TSP_AGM
grafo-euleriano,255,32385.0,TABU_CICLOS 160 25 300,2036.17,105971,TSP_AGM
grafo-euleriano,255,32385.0,TABU_ESTRUCTURA 160 25 300,526.82,106127,TSP_AGM
grafo-euleriano,258,33153.0,TABU_CICLOS 160 25 300,1920.27,112124,TSP_AGM
grafo-euleriano,258,33153.0,TABU_ESTRUCTURA 160 25 300,551.606,112406,TSP_AGM
grafo-euleriano,261,33930.0,TABU_CICLOS 160 25 300,2296.89,61017,TSP_AGM
grafo-euleriano,261,33930.0,TABU_ESTRUCTURA 160 25 300,575.537,61112,TSP_AGM
grafo-euleriano,264,34716.0,TABU_CICLOS 160 25 300,2293.18,110069,TSP_AGM
grafo-euleriano,264,34716.0,TABU_ESTRUCTURA 160 25 300,571.644,110350,TSP_AGM
grafo-euleriano,267,35511.0,TABU_CICLOS 160 25 300,2354.86,98716,TSP_AGM
grafo-euleriano,267,35511.0,TABU_ESTRUCTURA 160 25 300,579.765,98844,TSP_AGM
grafo-euleriano,270,36315.0,TABU_CICLOS 160 25 300,2320.94,108201,TSP_AGM
grafo-euleriano,270,36315.0,TABU_ESTRUCTURA 160 25 300,614.075,108263,TSP_AGM
grafo-euleriano,273,37128.0,TABU_CICLOS 160 25 300,2742.83,120495,TSP_AGM
grafo-euleriano,273,37128.0,TABU_ESTRUCTURA 160 25 300,608.751,120602,TSP_AGM
grafo-euleriano,276,37950.0,TABU_CICLOS 160 25 300,2493.15,56351,TSP_AGM
grafo-euleriano,276,37950.0,TABU_ESTRUCTURA 160 25 300,622.244,56418,TSP_AGM
grafo-euleriano,279,38781.0,TABU_CICLOS 160 25 300,2688.28,87543,TSP_AGM
grafo-euleriano,279,38781.0,TABU_ESTRUCTURA 160 25 300,637.964,87576,TSP_AGM
grafo-euleriano,282,39621.0,TABU_CICLOS 160 25 300,2850.19,128351,TSP_AGM
grafo-euleriano,282,39621.0,TABU_ESTRUCTURA 160 25 300,645.715,128497,TSP_AGM
grafo-euleriano,285,40470.0,TABU_CICLOS 160 25 300,2870.63,87299,TSP_AGM
grafo-euleriano,285,40470.0,TABU_ESTRUCTURA 160 25 300,675.093,87445,TSP_AGM
grafo-euleriano,288,41328.0,TABU_CICLOS 160 25 300,2755.69,106178,TSP_AGM
grafo-euleriano,288,41328.0,TABU_ESTRUCTURA 160 25 300,668.836,106237,TSP_AGM
grafo-euleriano,291,42195.0,TABU_CICLOS 160 25 300,2776.74,75577,TSP_AGM
grafo-euleriano,291,42195.0,TABU_ESTRUCTURA 160 25 300,703.058,75613,TSP_AGM
grafo-euleriano,294,43071.0,TABU_CICLOS 160 25 300,2901.48,114827,TSP_AGM
grafo-euleriano,294,43071.0,TABU_ESTRUCTURA 160 25 300,716.141,115133,TSP_AGM
grafo-euleriano,297,43956.0,TABU_CICLOS 160 25 300,3263.12,72417,TSP_AGM
grafo-euleriano,297,43956.0,TABU_ESTRUCTURA 160 25 300,727.544,72471,TSP_AGM
grafo-euleriano,300,44850.0,TABU_CICLOS 160 25 300,2943.2,129247,TSP_AGM
grafo-euleriano,300,44850.0,TABU_ESTRUCTURA 160 25 300,725.091,129437,TSP_AGM
grafo-euleriano,303,45753.0,TABU_CICLOS 160 25 300,3291.45,93483,TSP_AGM
grafo-euleriano,303,45753.0,TABU_ESTRUCTURA 160 25 300,741.138,93547,TSP_AGM
grafo-euleriano,306,46665.0,TABU_CICLOS 160 25 300,3301.34,88118,TSP_AGM
grafo-euleriano,306,46665.0,TABU_ESTRUCTURA 160 25 300,757.434,88221,TSP_AGM
