dataset,n,m,metodo,tiempo,costo,tp
grafo-euleriano,237,27966.0,TABU_CICLOS 160 25 300,1804.75,69056,TSP_INS
grafo-euleriano,237,27966.0,TABU_ESTRUCTURA 160 25 300,540.431,69179,TSP_INS
grafo-euleriano,240,28680.0,TABU_CICLOS 160 25 300,1955.02,119654,TSP_INS
grafo-euleriano,240,28680.0,TABU_ESTRUCTURA 160 25 300,552.959,119982,TSP_INS
grafo-euleriano,243,29403.0,TABU_CICLOS 160 25 300,1724.02,95570,TSP_INS
grafo-euleriano,243,29403.0,TABU_ESTRUCTURA 160 25 300,566.989,95957,TSP_INS
grafo-euleriano,246,30135.0,TABU_CICLOS 160 25 300,1838.27,100717,TSP_INS
grafo-euleriano,246,30135.0,TABU_ESTRUCTURA 160 25 300,572.573,100849,TSP_INS
grafo-euleriano,249,30876.0,TABU_CICLOS 160 25 300,1860.18,102258,TSP_INS
grafo-euleriano,249,30876.0,TABU_ESTRUCTURA 160 25 300,588.651,102357,TSP_INS
grafo-euleriano,252,31626.0,TABU_CICLOS 160 25 300,1858.38,85246,TSP_INS
grafo-euleriano,252,31626.0,TABU_ESTRUCTURA 160 25 300,598.15,85371,TSP_INS
grafo-euleriano,255,32385.0,TABU_CICLOS 160 25 300,2167.62,106343,TSP_INS
grafo-euleriano,255,32385.0,TABU_ESTRUCTURA 160 25 300,610.619,106321,TSP_INS
grafo-euleriano,258,33153.0,TABU_CICLOS 160 25 300,1931.33,112377,TSP_INS
grafo-euleriano,258,33153.0,TABU_ESTRUCTURA 160 25 300,674.502,112580,TSP_INS
grafo-euleriano,261,33930.0,TABU_CICLOS 160 25 300,2479.37,61265,TSP_INS
grafo-euleriano,261,33930.0,TABU_ESTRUCTURA 160 25 300,688.309,61334,TSP_INS
grafo-euleriano,264,34716.0,TABU_CICLOS 160 25 300,2328.25,110352,TSP_INS
grafo-euleriano,264,34716.0,TABU_ESTRUCTURA 160 25 300,701.765,110557,TSP_INS
grafo-euleriano,267,35511.0,TABU_CICLOS 160 25 300,2729.01,99151,TSP_INS
grafo-euleriano,267,35511.0,TABU_ESTRUCTURA 160 25 300,724.201,99165,TSP_INS
grafo-euleriano,270,36315.0,TABU_CICLOS 160 25 300,2645.25,108463,TSP_INS
grafo-euleriano,270,36315.0,TABU_ESTRUCTURA 160 25 300,731.103,108698,TSP_INS
grafo-euleriano,273,37128.0,TABU_CICLOS 160 25 300,2683.01,120901,TSP_INS
grafo-euleriano,273,37128.0,TABU_ESTRUCTURA 160 25 300,742.309,121032,TSP_INS
grafo-euleriano,276,37950.0,TABU_CICLOS 160 25 300,2511.19,56614,TSP_INS
grafo-euleriano,276,37950.0,TABU_ESTRUCTURA 160 25 300,758.561,56626,TSP_INS
grafo-euleriano,279,38781.0,TABU_CICLOS 160 25 300,2700.44,87667,TSP_INS
grafo-euleriano,279,38781.0,TABU_ESTRUCTURA 160 25 300,778.49,87894,TSP_INS
grafo-euleriano,282,39621.0,TABU_CICLOS 160 25 300,2984.98,128634,TSP_INS
grafo-euleriano,282,39621.0,TABU_ESTRUCTURA 160 25 300,790.932,128801,TSP_INS
grafo-euleriano,285,40470.0,TABU_CICLOS 160 25 300,2646.21,87639,TSP_INS
grafo-euleriano,285,40470.0,TABU_ESTRUCTURA 160 25 300,802.206,87773,TSP_INS
grafo-euleriano,288,41328.0,TABU_CICLOS 160 25 300,2741.73,106548,TSP_INS
grafo-euleriano,288,41328.0,TABU_ESTRUCTURA 160 25 300,822.183,106735,TSP_INS
grafo-euleriano,291,42195.0,TABU_CICLOS 160 25 300,2653.62,75797,TSP_INS
grafo-euleriano,291,42195.0,TABU_ESTRUCTURA 160 25 300,840.358,76015,TSP_INS
grafo-euleriano,294,43071.0,TABU_CICLOS 160 25 300,2804.98,115270,TSP_INS
grafo-euleriano,294,43071.0,TABU_ESTRUCTURA 160 25 300,870.7,115361,TSP_INS
grafo-euleriano,297,43956.0,TABU_CICLOS 160 25 300,2871.18,72647,TSP_INS
grafo-euleriano,297,43956.0,TABU_ESTRUCTURA 160 25 300,876.187,72846,TSP_INS
grafo-euleriano,300,44850.0,TABU_CICLOS 160 25 300,2997.41,129642,TSP_INS
grafo-euleriano,300,44850.0,TABU_ESTRUCTURA 160 25 300,884.806,129840,TSP_INS
grafo-euleriano,303,45753.0,TABU_CICLOS 160 25 300,3099.13,93688,TSP_INS
grafo-euleriano,303,45753.0,TABU_ESTRUCTURA 160 25 300,916.886,93792,TSP_INS
grafo-euleriano,306,46665.0,TABU_CICLOS 160 25 300,3109.46,88388,TSP_INS
grafo-euleriano,306,46665.0,TABU_ESTRUCTURA 160 25 300,916.034,88502,TSP_INS
