dataset,n,m,metodo,tiempo,costo
peor-caso-agm,81,3240.0,ins,0.8240516,3087
peor-caso-agm,81,3240.0,agm,22.873479999999997,13577
peor-caso-agm,81,3240.0,GA,4.91827,1853
peor-caso-agm,81,3240.0,TABU_CICLOS,985.8002,1723
peor-caso-agm,81,3240.0,TABU_ESTRUCTURA,972.1428,1718
peor-caso-agm,82,3321.0,ins,0.7543018000000001,2779
peor-caso-agm,82,3321.0,agm,23.148379999999996,13767
peor-caso-agm,82,3321.0,GA,5.388554,1947
peor-caso-agm,82,3321.0,TABU_CICLOS,1002.4406000000001,1756
peor-caso-agm,82,3321.0,TABU_ESTRUCTURA,991.5362000000001,1747
peor-caso-agm,83,3403.0,ins,0.7436038,2957
peor-caso-agm,83,3403.0,agm,26.12772,14178
peor-caso-agm,83,3403.0,GA,4.508357999999999,1940
peor-caso-agm,83,3403.0,TABU_CICLOS,1038.272,1803
peor-caso-agm,83,3403.0,TABU_ESTRUCTURA,1015.434,1777
peor-caso-agm,84,3486.0,ins,0.8046882,2577
peor-caso-agm,84,3486.0,agm,26.451280000000004,14396
peor-caso-agm,84,3486.0,GA,4.651846,1883
peor-caso-agm,84,3486.0,TABU_CICLOS,1067.57,1810
peor-caso-agm,84,3486.0,TABU_ESTRUCTURA,1044.862,1790
peor-caso-agm,85,3570.0,ins,0.6831664,3511
peor-caso-agm,85,3570.0,agm,26.44094,14436
peor-caso-agm,85,3570.0,GA,4.480445999999999,1902
peor-caso-agm,85,3570.0,TABU_CICLOS,1091.9740000000002,1801
peor-caso-agm,85,3570.0,TABU_ESTRUCTURA,1079.19,1793
peor-caso-agm,86,3655.0,ins,0.8975232,3891
peor-caso-agm,86,3655.0,agm,28.06512,14798
peor-caso-agm,86,3655.0,GA,5.476990000000001,2004
peor-caso-agm,86,3655.0,TABU_CICLOS,1129.282,1859
peor-caso-agm,86,3655.0,TABU_ESTRUCTURA,1117.3760000000002,1845
peor-caso-agm,87,3741.0,ins,0.8448740000000001,4109
peor-caso-agm,87,3741.0,agm,30.52346,14983
peor-caso-agm,87,3741.0,GA,6.047856,1944
peor-caso-agm,87,3741.0,TABU_CICLOS,1154.0220000000002,1844
peor-caso-agm,87,3741.0,TABU_ESTRUCTURA,1142.114,1838
peor-caso-agm,88,3828.0,ins,1.0481492,1850
peor-caso-agm,88,3828.0,agm,29.664239999999996,14964
peor-caso-agm,88,3828.0,GA,4.745984,1946
peor-caso-agm,88,3828.0,TABU_CICLOS,1187.5220000000002,1878
peor-caso-agm,88,3828.0,TABU_ESTRUCTURA,1180.3200000000002,1874
peor-caso-agm,89,3916.0,ins,0.9121448000000001,4051
peor-caso-agm,89,3916.0,agm,30.967539999999996,15347
peor-caso-agm,89,3916.0,GA,5.011024,2091
peor-caso-agm,89,3916.0,TABU_CICLOS,1217.7400000000002,1929
peor-caso-agm,89,3916.0,TABU_ESTRUCTURA,1199.496,1915
peor-caso-agm,90,4005.0,ins,0.9546302000000001,3671
peor-caso-agm,90,4005.0,agm,30.577859999999998,15211
peor-caso-agm,90,4005.0,GA,5.189348,2062
peor-caso-agm,90,4005.0,TABU_CICLOS,1249.322,1914
peor-caso-agm,90,4005.0,TABU_ESTRUCTURA,1239.484,1905
peor-caso-agm,91,4095.0,ins,1.0217122,3171
peor-caso-agm,91,4095.0,agm,33.461580000000005,15485
peor-caso-agm,91,4095.0,GA,6.216174,2059
peor-caso-agm,91,4095.0,TABU_CICLOS,1298.816,1945
peor-caso-agm,91,4095.0,TABU_ESTRUCTURA,1266.002,1935
